tweet_id,timestamp,source,text,expanded_urls,rating_numerator,rating_denominator,name,dog_stage,tweet_url,retweet_count,like_count,reply_count,predicted_dog_breed,picture_url,normalized_numerator,normalized_denominator
674737130913071104,2015-12-09 23:47:22,Twitter for iPhone,Meet Rufio. He is unaware of the pink legless pupper wrapped around him. Might want to get that checked 10/10 &amp; 4/10,https://twitter.com/dog_rates/status/674737130913071104/photo/1,10,10,Rufio,pupper,https://t.co/KNfLnYPmYh,81,590,8,Pomeranian,https://pbs.twimg.com/media/CV0l10AU8AAfg-a.jpg,10,10
674739953134403584,2015-12-09 23:58:35,Twitter for iPhone,"""🎶 DO YOU BELIEVE IN LIFE AFTER LOVE 🎶""
11/10",https://twitter.com/dog_rates/status/674739953134403584/photo/1,11,10,,,https://t.co/URNs5zFskc,337,988,14,Dandie_Dinmont,https://pbs.twimg.com/media/CV0oaHFW4AA9Coi.jpg,11,10
674743008475090944,2015-12-10 00:10:43,Twitter for iPhone,This is Sophie. She just saw a spider. 10/10 don't just stand there Sophie,https://twitter.com/dog_rates/status/674743008475090944/photo/1,10,10,Sophie,,https://t.co/VagYftZccT,484,1277,12,Bernese_mountain_dog,https://pbs.twimg.com/media/CV0rL7RWEAAbhqm.jpg,10,10
674752233200820224,2015-12-10 00:47:23,Twitter for iPhone,Everyone please just appreciate how perfect these two photos are. 12/10 for both,"https://twitter.com/dog_rates/status/674752233200820224/photo/1,https://twitter.com/dog_rates/status/674752233200820224/photo/1",12,10,,,https://t.co/rLf7asnHxO,410,1329,4,vizsla,https://pbs.twimg.com/media/CV0zkzEU4AAzLc5.jpg,12,10
674754018082705410,2015-12-10 00:54:28,Twitter for iPhone,Just received another perfect photo of dogs and the sunset. 12/10,https://twitter.com/dog_rates/status/674754018082705410/photo/1,12,10,,,https://t.co/9YmNcxA2Cc,392,1241,12,,https://pbs.twimg.com/media/CV01M3ZWIAAV7rv.jpg,12,10
674764817387900928,2015-12-10 01:37:23,Twitter for iPhone,These two pups are masters of camouflage. Very dedicated to the craft. Both must've spent decades practicing. 10/10s,"https://twitter.com/dog_rates/status/674764817387900928/photo/1,https://twitter.com/dog_rates/status/674764817387900928/photo/1",10,10,,,https://t.co/RBiQ8hPqwr,204,711,5,Samoyed,https://pbs.twimg.com/media/CV0_BSuWIAIvE9k.jpg,10,10
674767892831932416,2015-12-10 01:49:36,Twitter for iPhone,This pup was carefully tossed to make it look like she's riding that horse. I have no words this is fabulous. 12/10,https://twitter.com/dog_rates/status/674767892831932416/photo/1,12,10,,,https://t.co/Bob33W4sfD,704,1655,10,,https://pbs.twimg.com/media/CV1B0WkWwAEBKVx.jpg,12,10
674774481756377088,2015-12-10 02:15:47,Twitter for iPhone,This is Superpup. His head isn't proportional to his body. Has yet to serve any justice. 11/10 maybe one day pupper,https://twitter.com/dog_rates/status/674774481756377088/photo/1,11,10,Superpup,pupper,https://t.co/gxIFgg8ktm,420,1002,5,Chihuahua,https://pbs.twimg.com/media/CV1HztsWoAAuZwo.jpg,11,10
674781762103414784,2015-12-10 02:44:43,Twitter for iPhone,Bedazzled pup here. Fashionable af. Super yellow. Looks hella fluffy. Webbed paws for efficient fetching. 8/10,https://twitter.com/dog_rates/status/674781762103414784/photo/1,8,10,,,https://t.co/ot8yMUGodj,1070,1832,24,,https://pbs.twimg.com/media/CV1ObvEWcAA7c6i.jpg,8,10
674788554665512960,2015-12-10 03:11:43,Twitter for iPhone,Say hello to Maggie. She's a Western Septic Downy. Pretends to be Mexican. Great hardwood flooring. 9/10,https://twitter.com/dog_rates/status/674788554665512960/photo/1,9,10,Maggie,,https://t.co/P3ElQ2wsjb,184,732,8,miniature_poodle,https://pbs.twimg.com/media/CV1Um8vWIAAmhQn.jpg,9,10
674790488185167872,2015-12-10 03:19:24,Twitter for iPhone,ER... MER... GERD 13/10,https://twitter.com/dog_rates/status/674790488185167872/photo/1,13,10,,,https://t.co/L1puJISV1a,222,1009,5,Labrador_retriever,https://pbs.twimg.com/media/CV1WXsmWcAAgQ56.jpg,13,10
674793399141146624,2015-12-10 03:30:58,Twitter for iPhone,I have found another. 13/10,https://twitter.com/dog_rates/status/674793399141146624/photo/1,13,10,,,https://t.co/HwroPYv8pY,977,2271,35,giant_schnauzer,https://pbs.twimg.com/media/CV1ZA3oWEAA1HW_.jpg,13,10
674800520222154752,2015-12-10 03:59:15,Twitter for iPhone,This is Tedders. He broke his leg saving babies from the Pompeii eruption. 11/10 where's his Purple Heart? @POTUS,https://twitter.com/dog_rates/status/674800520222154752/photo/1,11,10,Tedders,,https://t.co/cMI2AcLm4B,769,2744,21,Pembroke,https://pbs.twimg.com/media/CV1ffl3XAAAiFyr.jpg,11,10
674805413498527744,2015-12-10 04:18:42,Twitter for iPhone,"When your entire life is crumbling before you and you're trying really hard to hold your shit together.
10/10",https://twitter.com/dog_rates/status/674805413498527744/video/1,10,10,,,https://t.co/vqFkgYPCW8,321,781,10,English_springer,https://pbs.twimg.com/ext_tw_video_thumb/674805331965399040/pu/img/-7bw8niVrgIkLKOW.jpg,10,10
674999807681908736,2015-12-10 17:11:09,Twitter for iPhone,Ok last one of these. I may try to make some myself. Anyway here ya go. 13/10,https://twitter.com/dog_rates/status/674999807681908736/photo/1,13,10,,,https://t.co/i9CDd1oEu8,980,2033,26,Rottweiler,https://pbs.twimg.com/media/CV4UvgNUkAEEnZd.jpg,13,10
675003128568291329,2015-12-10 17:24:21,Twitter for iPhone,Meet Laela. She's adorable. Magnificent eyes. But I don't see a seat belt. Insubordinate.. and churlish. Still 12/10,"https://twitter.com/dog_rates/status/675003128568291329/photo/1,https://twitter.com/dog_rates/status/675003128568291329/photo/1",12,10,Laela,,https://t.co/pCGDgLkLo6,418,1413,10,Pembroke,https://pbs.twimg.com/media/CV4XwYiWoAAHQIF.jpg,12,10
675006312288268288,2015-12-10 17:37:00,Twitter for iPhone,Say hello to Mollie. This pic was taken after she bet all her toys on Ronda Rousey. 10/10 hang in there pupper,https://twitter.com/dog_rates/status/675006312288268288/photo/1,10,10,Mollie,pupper,https://t.co/QMmAqA9VqO,206,889,9,boxer,https://pbs.twimg.com/media/CV4aqCwWsAIi3OP.jpg,10,10
675015141583413248,2015-12-10 18:12:05,Twitter for iPhone,Meet Moe. He's a golden Fetty Woof. Doesn't respect the authorities. Might own a motorhome? 10/10 revolutionary pup,https://twitter.com/dog_rates/status/675015141583413248/photo/1,10,10,Moe,,https://t.co/JAncIdNp8G,1064,2465,36,golden_retriever,https://pbs.twimg.com/media/CV4iqh5WcAEV1E6.jpg,10,10
675047298674663426,2015-12-10 20:19:52,Twitter for iPhone,This is a fluffy albino Bacardi Columbia mix. Excellent at the tweets. 11/10 would hug gently,https://twitter.com/dog_rates/status/675047298674663426/photo/1,11,10,a,,https://t.co/diboDRUuEI,282,948,10,Samoyed,https://pbs.twimg.com/media/CV4_8FgXAAQOj4S.jpg,11,10
675109292475830276,2015-12-11 00:26:12,Twitter for iPhone,C'mon guys. We've been over this. We only rate dogs. This is a cow. Please only submit dogs. Thank you...... 9/10,https://twitter.com/dog_rates/status/675109292475830276/photo/1,9,10,a,,https://t.co/WjcELNEqN2,1011,2564,21,dalmatian,https://pbs.twimg.com/media/CV54UQTXAAAGf-j.jpg,9,10
675111688094527488,2015-12-11 00:35:44,Twitter for iPhone,Say hello to Oliver. He thought what was inside the pillow should be outside the pillow. Blurry since birth. 8/10,https://twitter.com/dog_rates/status/675111688094527488/photo/1,8,10,Oliver,,https://t.co/lFU9W31Fg9,220,876,5,Labrador_retriever,https://pbs.twimg.com/media/CV56f54WsAEv4kJ.jpg,8,10
675113801096802304,2015-12-11 00:44:07,Twitter for iPhone,Meet Zuzu. He just graduated college. Astute pupper. Needs 2 leashes to contain him. Wasn't ready for the pic. 10/10,https://twitter.com/dog_rates/status/675113801096802304/photo/1,10,10,Zuzu,pupper,https://t.co/2H5SKmk0k7,699,1767,16,,https://pbs.twimg.com/media/CV58a4nXAAApywo.jpg,10,10
675135153782571009,2015-12-11 02:08:58,Twitter for iPhone,This is Steven. He got locked outside. Damn it Steven. 5/10 nice grill tho,https://twitter.com/dog_rates/status/675135153782571009/photo/1,5,10,Steven,,https://t.co/zf7Sxxjfp3,421,1185,13,,https://pbs.twimg.com/media/CV6P1lnWIAAUQHk.jpg,5,10
675145476954566656,2015-12-11 02:49:59,Twitter for iPhone,What an honor. 3 dogs here. Blond one is clearly a gymnast. Other two just confused. Very nifty pups. 9/10 for all,https://twitter.com/dog_rates/status/675145476954566656/photo/1,9,10,,,https://t.co/YDgstgIDGs,801,1944,12,Labrador_retriever,https://pbs.twimg.com/media/CV6ZOPqWsAA20Uj.jpg,9,10
675146535592706048,2015-12-11 02:54:12,Twitter for iPhone,This is Coops. He's yelling at the carpet. Not very productive Coops. 7/10,https://twitter.com/dog_rates/status/675146535592706048/photo/1,7,10,Coops,,https://t.co/Uz52oYnHzF,261,1079,3,Cardigan,https://pbs.twimg.com/media/CV6aMToXIAA7kH4.jpg,7,10
675147105808306176,2015-12-11 02:56:28,Twitter for iPhone,When you're presenting a group project and the 4th guy tells the teacher that he did all the work. 10/10,https://twitter.com/dog_rates/status/675147105808306176/photo/1,10,10,,,https://t.co/f50mbB4UWS,204,855,7,golden_retriever,https://pbs.twimg.com/media/CV6atgoWcAEsdv6.jpg,10,10
675149409102012420,2015-12-11 03:05:37,Twitter for iPhone,holy shit 12/10,https://twitter.com/dog_rates/status/675149409102012420/photo/1,12,10,,,https://t.co/p6O8X93bTQ,1528,3414,40,chow,https://pbs.twimg.com/media/CV6czeEWEAEdChp.jpg,12,10
675153376133427200,2015-12-11 03:21:23,Twitter for iPhone,What kind of person sends in a picture without a dog in it? 1/10 just because that's a nice table,https://twitter.com/dog_rates/status/675153376133427200/photo/1,1,10,,,https://t.co/RDXCfk8hK0,2305,5697,47,,https://pbs.twimg.com/media/CV6gaUUWEAAnETq.jpg,1,10
675166823650848770,2015-12-11 04:14:49,Twitter for iPhone,This is Arnold. He broke his leg saving a handicapped child from a forest fire. True hero. 10/10 inspirational dog,https://twitter.com/dog_rates/status/675166823650848770/photo/1,10,10,Arnold,,https://t.co/bijCeHeX4C,1402,3229,43,standard_poodle,https://pbs.twimg.com/media/CV6spB7XAAIpMyP.jpg,10,10
675334060156301312,2015-12-11 15:19:21,Twitter for iPhone,Good morning here's a grass pupper. 12/10,"https://twitter.com/dog_rates/status/675334060156301312/photo/1,https://twitter.com/dog_rates/status/675334060156301312/photo/1",12,10,,pupper,https://t.co/2d68FmWGGs,1160,2522,13,Pembroke,https://pbs.twimg.com/media/CV9EvZNUwAAgLCK.jpg,12,10
675349384339542016,2015-12-11 16:20:15,Twitter for iPhone,Yea I lied. Here's more. All 13/10,"https://twitter.com/dog_rates/status/675349384339542016/photo/1,https://twitter.com/dog_rates/status/675349384339542016/photo/1,https://twitter.com/dog_rates/status/675349384339542016/photo/1,https://twitter.com/dog_rates/status/675349384339542016/photo/1",13,10,,,https://t.co/ZQZf2U4xCP,2043,3590,80,borzoi,https://pbs.twimg.com/media/CV9SrABU4AQI46z.jpg,13,10
675354435921575936,2015-12-11 16:40:19,Twitter Web Client,Everyone needs to watch this. 13/10,https://twitter.com/dog_rates/status/675354435921575936/video/1,13,10,,,https://t.co/Bb3xnpsWBC,15130,29899,530,golden_retriever,https://pbs.twimg.com/ext_tw_video_thumb/675354114423808004/pu/img/qL1R_nGLqa6lmkOx.jpg,13,10
675362609739206656,2015-12-11 17:12:48,Twitter for iPhone,This is Daisy. She loves that shoe. Still no seat belt. Super churlish. 12/10 the dogs are killing it today,https://twitter.com/dog_rates/status/675362609739206656/photo/1,12,10,Daisy,,https://t.co/cZlkvgRPdn,199,967,2,Labrador_retriever,https://pbs.twimg.com/media/CV9etctWUAAl5Hp.jpg,12,10
675372240448454658,2015-12-11 17:51:04,Twitter for iPhone,"The tail alone is 13/10. Great dog, better owner",https://twitter.com/dog_rates/status/675372240448454658/photo/1,13,10,,,https://t.co/IyAXinfyju,467,1551,8,Chihuahua,https://pbs.twimg.com/media/CV9nd30XAAAEba5.jpg,13,10
675432746517426176,2015-12-11 21:51:30,Twitter for iPhone,Happy Friday. Here's some golden puppers. 12/10 for all,"https://twitter.com/dog_rates/status/675432746517426176/photo/1,https://twitter.com/dog_rates/status/675432746517426176/photo/1,https://twitter.com/dog_rates/status/675432746517426176/photo/1",12,10,,,https://t.co/wNkqAED6lG,513,1385,7,Labrador_retriever,https://pbs.twimg.com/media/CV-ef64WoAAbh0I.jpg,12,10
675483430902214656,2015-12-12 01:12:54,Twitter for iPhone,Rare shielded battle dog here. Very happy about abundance of lettuce. Painfully slow fetcher. Still petable. 5/10,https://twitter.com/dog_rates/status/675483430902214656/photo/1,5,10,,,https://t.co/C3tlKVq7eO,876,1686,15,,https://pbs.twimg.com/media/CV_MmGZU8AAggM6.jpg,5,10
675489971617296384,2015-12-12 01:38:53,Twitter for iPhone,RT until we find this dog. Clearly a cool dog (front leg relaxed out window). Looks to be a superb driver. 10/10,https://twitter.com/dog_rates/status/675489971617296384/photo/1,10,10,,,https://t.co/MnTrKaQ8Wn,537,1177,10,West_Highland_white_terrier,https://pbs.twimg.com/media/CV_SimUWoAAvJSY.jpg,10,10
675497103322386432,2015-12-12 02:07:14,Twitter for iPhone,Meet Reggie. He's going for the world record. Must concentrate. Focus up pup. 11/10 we all believe in you Reggie,https://twitter.com/dog_rates/status/675497103322386432/photo/1,11,10,Reggie,,https://t.co/h3AWz4AzuC,1169,2867,22,vizsla,https://pbs.twimg.com/media/CV_ZAhcUkAUeKtZ.jpg,11,10
675501075957489664,2015-12-12 02:23:01,Twitter for iPhone,"I shall call him squishy and he shall be mine, and he shall be my squishy. 13/10",https://twitter.com/dog_rates/status/675501075957489664/photo/1,13,10,,,https://t.co/WId5lxNdPH,5312,15809,217,,https://pbs.twimg.com/media/CV_cnjHWUAADc-c.jpg,13,10
675517828909424640,2015-12-12 03:29:35,Twitter for iPhone,12/10 stay woke,https://twitter.com/dog_rates/status/675517828909424640/photo/1,12,10,,,https://t.co/XDiQw4Akiw,415,1177,4,Scottish_deerhound,https://pbs.twimg.com/media/CV_r3v4VAAALvwg.jpg,12,10
675522403582218240,2015-12-12 03:47:46,Twitter for iPhone,Meet Sammy. He's a Motorola Firefox. Hat under hoodie (must be a half-decent up and coming white rapper) 10/10,https://twitter.com/dog_rates/status/675522403582218240/photo/1,10,10,Sammy,,https://t.co/rO2zxf0OQ0,254,952,4,cocker_spaniel,https://pbs.twimg.com/media/CV_wCh8W4AEWWZ9.jpg,10,10
675531475945709568,2015-12-12 04:23:49,Twitter for iPhone,This is Ellie AKA Queen Slayer of the Orbs. Very self-motivated. Great yard. Rad foliage. 10/10 would pet diligently,https://twitter.com/dog_rates/status/675531475945709568/photo/1,10,10,Ellie,,https://t.co/c9jmg3Xtzn,342,1088,7,Pembroke,https://pbs.twimg.com/media/CV_4ShmUYAA3wNu.jpg,10,10
675534494439489536,2015-12-12 04:35:48,Twitter for iPhone,Seriously guys?! Only send in dogs. I only rate dogs. This is a baby black bear... 11/10,https://twitter.com/dog_rates/status/675534494439489536/photo/1,11,10,a,,https://t.co/H7kpabTfLj,369,1690,14,chow,https://pbs.twimg.com/media/CV_7CV6XIAEV05u.jpg,11,10
675706639471788032,2015-12-12 15:59:51,Twitter for iPhone,This is a Sizzlin Menorah spaniel from Brooklyn named Wylie. Lovable eyes. Chiller as hell. 10/10 and I'm out.. poof,https://twitter.com/dog_rates/status/675706639471788032/photo/1,10,10,a,,https://t.co/7E0AiJXPmI,86,597,2,English_springer,https://pbs.twimg.com/media/CWCXj35VEAIFvtk.jpg,10,10
675707330206547968,2015-12-12 16:02:36,Twitter for iPhone,We've got ourselves a battle here. Watch out Reggie. 11/10,https://twitter.com/dog_rates/status/675707330206547968/photo/1,11,10,,,https://t.co/ALJvbtcwf0,618,1812,13,Staffordshire_bullterrier,https://pbs.twimg.com/media/CWCYOqWUAAARmGr.jpg,11,10
675710890956750848,2015-12-12 16:16:45,Twitter for iPhone,This is Lenny. He was just told that he couldn't explore the fish tank. 12/10 smh all that work for nothing,"https://twitter.com/dog_rates/status/675710890956750848/photo/1,https://twitter.com/dog_rates/status/675710890956750848/photo/1",12,10,Lenny,,https://t.co/JWi6YrpiO1,736,1721,12,standard_schnauzer,https://pbs.twimg.com/media/CWCbd8ZWoAAtqoH.jpg,12,10
675740360753160193,2015-12-12 18:13:51,Twitter for iPhone,Here's a pupper licking in slow motion. 12/10 please enjoy,https://twitter.com/dog_rates/status/675740360753160193/video/1,12,10,,pupper,https://t.co/AUJi8ujxw9,302,1083,10,golden_retriever,https://pbs.twimg.com/ext_tw_video_thumb/675740268751138818/pu/img/dVaVeFAVT-lk_1ZV.jpg,12,10
675781562965868544,2015-12-12 20:57:34,Twitter for iPhone,Say hello to Buddah. He was Waldo for Halloween. 11/10,https://twitter.com/dog_rates/status/675781562965868544/photo/1,11,10,Buddah,,https://t.co/DVAqAnb624,426,1484,10,Maltese_dog,https://pbs.twimg.com/media/CWDbv2yU4AARfeH.jpg,11,10
675798442703122432,2015-12-12 22:04:39,Twitter for iPhone,This is Bernie. He just touched a boob for the first time. 10/10,https://twitter.com/dog_rates/status/675798442703122432/photo/1,10,10,Bernie,,https://t.co/whQKMygnK6,3115,9472,78,beagle,https://pbs.twimg.com/media/CWDrGH4UYAARoq_.jpg,10,10
675820929667219457,2015-12-12 23:34:00,Twitter for iPhone,Here's a handful of sleepy puppers. All look unaware of their surroundings. Lousy guard dogs. Still cute tho 11/10s,https://twitter.com/dog_rates/status/675820929667219457/photo/1,11,10,,,https://t.co/lyXX3v5j4s,215,970,7,basset,https://pbs.twimg.com/media/CWD_jQMWEAAdYwH.jpg,11,10
675822767435051008,2015-12-12 23:41:18,Twitter for iPhone,🎶 HELLO FROM THE OTHER SIIIIIIIIDE 🎶 10/10s,https://twitter.com/dog_rates/status/675822767435051008/photo/1,10,10,,,https://t.co/GK2HJtkdQk,484,1406,15,Pomeranian,https://pbs.twimg.com/media/CWEBOFYWwAA-O2c.jpg,10,10
675845657354215424,2015-12-13 01:12:15,Twitter for iPhone,"This is Pepper. She's not fully comfortable riding her imaginary bike yet. 10/10 don't worry pupper, it gets easier",https://twitter.com/dog_rates/status/675845657354215424/photo/1,10,10,Pepper,pupper,https://t.co/40dj4eTsXG,794,2090,16,pug,https://pbs.twimg.com/media/CWEWClfW4AAnqhG.jpg,10,10
675853064436391936,2015-12-13 01:41:41,Twitter for iPhone,Here we have an entire platoon of puppers. Total score: 88/80 would pet all at once,"https://twitter.com/dog_rates/status/675853064436391936/photo/1,https://twitter.com/dog_rates/status/675853064436391936/photo/1",88,80,,,https://t.co/y93p6FLvVw,1163,2474,16,Labrador_retriever,https://pbs.twimg.com/media/CWEcxqWVEAAHyGH.jpg,11,10
675870721063669760,2015-12-13 02:51:51,Twitter for iPhone,&amp; this is Yoshi. Another world record contender 11/10 (what the hell is happening why are there so many contenders?),https://twitter.com/dog_rates/status/675870721063669760/photo/1,11,10,,,https://t.co/QG708dDNH6,513,1498,25,golden_retriever,https://pbs.twimg.com/media/CWEs1b-WEAEhq82.jpg,11,10
675878199931371520,2015-12-13 03:21:34,Twitter for iPhone,"Ok, I'll admit this is a pretty adorable bunny hopping towards the ocean but please only send in dogs... 11/10",https://twitter.com/dog_rates/status/675878199931371520/photo/1,11,10,,,https://t.co/sfsVCGIipI,1268,3837,26,Cardigan,https://pbs.twimg.com/media/CWEzo19WoAEiOCj.jpg,11,10
675888385639251968,2015-12-13 04:02:03,Twitter for iPhone,Breathtaking scene. A father taking care of his newborn pup. Tugs at the heartstrings. 10/10 restores my faith,https://twitter.com/dog_rates/status/675888385639251968/photo/1,10,10,,,https://t.co/06oZdehGEa,853,2169,17,West_Highland_white_terrier,https://pbs.twimg.com/media/CWE85snWIAEG5ES.jpg,10,10
675891555769696257,2015-12-13 04:14:39,Twitter for iPhone,This is Donny. He's summoning the demon monster Babadook. 6/10 Donny please no that won't be a good time for anyone,https://twitter.com/dog_rates/status/675891555769696257/photo/1,6,10,Donny,,https://t.co/kiW6Knb7Gp,777,1959,28,Italian_greyhound,https://pbs.twimg.com/media/CWE_x33UwAEE3no.jpg,6,10
675898130735476737,2015-12-13 04:40:46,Twitter for iPhone,I'm sure you've all seen this pupper. Not prepared at all for the flying disc of terror. 10/10,https://twitter.com/dog_rates/status/675898130735476737/photo/1,10,10,,pupper,https://t.co/G0pQiFGM7O,517,1481,17,Labrador_retriever,https://pbs.twimg.com/media/CWFFt3_XIAArIYK.jpg,10,10
676089483918516224,2015-12-13 17:21:08,Twitter for iPhone,"""Yes hello I'ma just snag this here toasted bagel real quick. carry on."" 9/10",https://twitter.com/dog_rates/status/676089483918516224/photo/1,9,10,,,https://t.co/Cuz0Osnekp,399,1210,12,bull_mastiff,https://pbs.twimg.com/media/CWHzzFGXIAA0Y_H.jpg,9,10
676098748976615425,2015-12-13 17:57:57,Twitter for iPhone,Extremely rare pup here. Very religious. Always praying. Too many legs. Not overwhelmingly fluffy. Won't bark. 3/10,https://twitter.com/dog_rates/status/676098748976615425/photo/1,3,10,,,https://t.co/REyE5YKVBb,1276,2728,25,,https://pbs.twimg.com/media/CWH8L72UkAAvjql.jpg,3,10
676101918813499392,2015-12-13 18:10:33,Twitter for iPhone,Meet Striker. He's ready for Christmas. 11/10,https://twitter.com/dog_rates/status/676101918813499392/photo/1,11,10,Striker,,https://t.co/B3xxSLjQSH,1066,2619,15,Shih-Tzu,https://pbs.twimg.com/media/CWH_FTgWIAAwOUy.jpg,11,10
676146341966438401,2015-12-13 21:07:04,Twitter for iPhone,This is Bert. He likes flowers. 10/10,https://twitter.com/dog_rates/status/676146341966438401/photo/1,10,10,Bert,,https://t.co/lmQRrNxaQu,607,1782,13,Irish_water_spaniel,https://pbs.twimg.com/media/CWIngp5WEAAJOy3.jpg,10,10
676191832485810177,2015-12-14 00:07:50,Twitter for iPhone,These two pups just met and have instantly bonded. Spectacular scene. Mesmerizing af. 10/10 and 7/10 for blue dog,"https://twitter.com/dog_rates/status/676191832485810177/photo/1,https://twitter.com/dog_rates/status/676191832485810177/photo/1,https://twitter.com/dog_rates/status/676191832485810177/photo/1",10,10,,,https://t.co/gwryaJO4tC,940,2093,12,Chihuahua,https://pbs.twimg.com/media/CWJQ4UmWoAIJ29t.jpg,10,10
676215927814406144,2015-12-14 01:43:35,Twitter for iPhone,This is Herm. He just wants to be like the other dogs. Sneaky tongue slip. Super fuzzy. 9/10 would cuddle firmly,https://twitter.com/dog_rates/status/676215927814406144/photo/1,9,10,Herm,,https://t.co/tg8h9lzCHv,527,1603,18,,https://pbs.twimg.com/media/CWJmzNsWUAE706Z.jpg,9,10
676219687039057920,2015-12-14 01:58:31,Twitter for iPhone,This is Kenneth. He's stuck in a bubble. 10/10 hang in there Kenneth,https://twitter.com/dog_rates/status/676219687039057920/photo/1,10,10,Kenneth,,https://t.co/uQt37xlYMJ,28166,70715,355,whippet,https://pbs.twimg.com/media/CWJqN9iWwAAg86R.jpg,10,10
676237365392908289,2015-12-14 03:08:46,Twitter for iPhone,Say hello to Winston. He has no respect for the system. Much rebellion. I think that's a palm tree... nice. 8/10,https://twitter.com/dog_rates/status/676237365392908289/photo/1,8,10,Winston,,https://t.co/dOLQddhXLZ,255,1110,9,French_bulldog,https://pbs.twimg.com/media/CWJ6Sc-WwAAlpI6.jpg,8,10
676263575653122048,2015-12-14 04:52:55,Twitter for iPhone,All this pupper wanted to do was go skiing. No one told him about the El Niño. Poor pupper. 10/10 maybe next year,https://twitter.com/dog_rates/status/676263575653122048/photo/1,10,10,,pupper,https://t.co/fTgbq1UBR9,493,1922,22,toy_poodle,https://pbs.twimg.com/media/CWKSIfUUYAAiOBO.jpg,10,10
676430933382295552,2015-12-14 15:57:56,Twitter for iPhone,"Meet Duke. He's an Urban Parmesan. They know he's scared of the green rubber dog. ""Why u do dis?"" thinks Duke. 10/10",https://twitter.com/dog_rates/status/676430933382295552/photo/1,10,10,Duke,,https://t.co/3bim9U5Idr,309,1283,10,golden_retriever,https://pbs.twimg.com/media/CWMqV7WUYAEEClG.jpg,10,10
676440007570247681,2015-12-14 16:34:00,Twitter for iPhone,Hope your Monday isn't too awful. Here's two baseball puppers. 11/10 for each,"https://twitter.com/dog_rates/status/676440007570247681/photo/1,https://twitter.com/dog_rates/status/676440007570247681/photo/1",11,10,,,https://t.co/dB0H9hdZai,604,1596,12,Maltese_dog,https://pbs.twimg.com/media/CWMyl9EWUAAnZJ0.jpg,11,10
676470639084101634,2015-12-14 18:35:43,Twitter for iPhone,Three generations of pupper. 11/10 for all,https://twitter.com/dog_rates/status/676470639084101634/photo/1,11,10,,pupper,https://t.co/tAmQYvzrau,4262,10776,41,golden_retriever,https://pbs.twimg.com/media/CWNOdIpWoAAWid2.jpg,11,10
676496375194980353,2015-12-14 20:17:59,Twitter for iPhone,Say hello to Griffin. He's upset because his costume for Halloween didn't arrive until today. 9/10 cheer up pup,https://twitter.com/dog_rates/status/676496375194980353/photo/1,9,10,Griffin,,https://t.co/eoBCjSFajX,475,1407,15,pug,https://pbs.twimg.com/media/CWNl3S9WcAARN34.jpg,9,10
676533798876651520,2015-12-14 22:46:41,Twitter for iPhone,ITSOFLUFFAYYYYY 12/10,https://twitter.com/dog_rates/status/676533798876651520/photo/1,12,10,,,https://t.co/bfw13CnuuZ,502,1728,4,chow,https://pbs.twimg.com/media/CWOH4s9U8AEtkmQ.jpg,12,10
676575501977128964,2015-12-15 01:32:24,Twitter for iPhone,This pupper is very passionate about Christmas. Wanted to give the tree a hug. So cute. 8/10,https://twitter.com/dog_rates/status/676575501977128964/photo/1,8,10,,pupper,https://t.co/NsGyECJuq7,1017,2381,20,Yorkshire_terrier,https://pbs.twimg.com/media/CWOt07EUsAAnOYW.jpg,8,10
676582956622721024,2015-12-15 02:02:01,Twitter for iPhone,"Meet Vinnie. He's having fun while being safe. Well not a lot of fun, but definitely safe, and that's important 8/10",https://twitter.com/dog_rates/status/676582956622721024/photo/1,8,10,Vinnie,,https://t.co/vZYtynZZlH,252,1099,11,Boston_bull,https://pbs.twimg.com/media/CWO0m8tUwAAB901.jpg,8,10
676588346097852417,2015-12-15 02:23:26,Twitter for iPhone,This is Bubbles. He kinda resembles a fish. Always makes eye contact with u no matter what. Sneaky tongue slip. 5/10,https://twitter.com/dog_rates/status/676588346097852417/photo/1,5,10,Bubbles,,https://t.co/Nrhvc5tLFT,714,2122,32,Boston_bull,https://pbs.twimg.com/media/CWO5gmCUYAAX4WA.jpg,5,10
676603393314578432,2015-12-15 03:23:14,Twitter for iPhone,This is Godzilla pupper. He had a ruff childhood &amp; now deflects that pain outward by terrorizing cities. Tragic 9/10,https://twitter.com/dog_rates/status/676603393314578432/photo/1,9,10,Godzilla,pupper,https://t.co/g1tLGkyaxr,349,1067,14,whippet,https://pbs.twimg.com/media/CWPHMqKVAAAE78E.jpg,9,10
676606785097199616,2015-12-15 03:36:42,Twitter for iPhone,*screeches for a sec and then faints* 12/10,https://twitter.com/dog_rates/status/676606785097199616/photo/1,12,10,,,https://t.co/N5QL4ySBEx,396,1753,10,malinois,https://pbs.twimg.com/media/CWPKSGpWcAQN6mw.jpg,12,10
676613908052996102,2015-12-15 04:05:01,Twitter for iPhone,This is the saddest/sweetest/best picture I've been sent. 12/10 😢🐶,https://twitter.com/dog_rates/status/676613908052996102/photo/1,12,10,the,,https://t.co/vQ2Lw1BLBF,184,1006,10,Doberman,https://pbs.twimg.com/media/CWPQwmJWUAAu_At.jpg,12,10
